assignment_id,key_code,facility_id,share,confidence,valid_from,valid_to,source_doc_id,note_ja
MYS:143840020,143840020,FAC_MYS_CITY,1.0,low,2026-04-01,,DOC_YGW_KUIKI,宮下簡易水道組合の給水区域は「宮下番地の一部、土肥4・5丁目、土肥1・6丁目の一部」（DOC_YGW_KUIKI）。全部入るのは土肥4・5丁目で、宮下は「番地の一部」。ただし宮下・土肥4・土肥5 の国勢調査人口の合計 3516 人に土肥1・6丁目の一部を足すと組合の給水人口 4106 人（DOC_KAN_SUIDOU_R5 p50）にほぼ一致するので、宮下の大半は組合側とみて割り付けた。土肥1丁目・土肥6丁目は「一部」としか書かれておらず吉浜上水道との切り分けができないので割り付けていない。confidence は low
MYS:14384003004,14384003004,FAC_MYS_CITY,1.0,low,2026-04-01,,DOC_YGW_KUIKI,宮下簡易水道組合の給水区域は「宮下番地の一部、土肥4・5丁目、土肥1・6丁目の一部」（DOC_YGW_KUIKI）。全部入るのは土肥4・5丁目で、宮下は「番地の一部」。ただし宮下・土肥4・土肥5 の国勢調査人口の合計 3516 人に土肥1・6丁目の一部を足すと組合の給水人口 4106 人（DOC_KAN_SUIDOU_R5 p50）にほぼ一致するので、宮下の大半は組合側とみて割り付けた。土肥1丁目・土肥6丁目は「一部」としか書かれておらず吉浜上水道との切り分けができないので割り付けていない。confidence は low
MYS:14384003005,14384003005,FAC_MYS_CITY,1.0,low,2026-04-01,,DOC_YGW_KUIKI,宮下簡易水道組合の給水区域は「宮下番地の一部、土肥4・5丁目、土肥1・6丁目の一部」（DOC_YGW_KUIKI）。全部入るのは土肥4・5丁目で、宮下は「番地の一部」。ただし宮下・土肥4・土肥5 の国勢調査人口の合計 3516 人に土肥1・6丁目の一部を足すと組合の給水人口 4106 人（DOC_KAN_SUIDOU_R5 p50）にほぼ一致するので、宮下の大半は組合側とみて割り付けた。土肥1丁目・土肥6丁目は「一部」としか書かれておらず吉浜上水道との切り分けができないので割り付けていない。confidence は low
AIK:144010010,144010010,FAC_AIK_CITY,1.0,low,2026-04-01,,DOC_AIK_KUIKI,「町営水道の給水区域は、半原、田代、三増、角田（箕輪下原を除く）、中津（一ッ井、下菅原、上菅原、大塚前、下大塚、大塚、諏訪前、諏訪東、諏訪、上六倉、下六倉、桜台の一部及び吹上を除く）、八菅山、棚沢（向原の一部を除く）」（DOC_AIK_KUIKI）。角田は字箕輪下原だけ、棚沢は字向原の一部だけが県営水道なので大半が町営とみて町営側に置いた。中津は除かれる字が 12 も並び県営との折半に近い（県営の愛川町給水人口 12491 人・DOC_KEN_KYUSUIKUIKI）ので割り付けていない。町営の中でも高峰浄水場系だけ水源が違うのに町全体の平均を当てているので confidence は low
AIK:144010020,144010020,FAC_AIK_CITY,1.0,low,2026-04-01,,DOC_AIK_KUIKI,「町営水道の給水区域は、半原、田代、三増、角田（箕輪下原を除く）、中津（一ッ井、下菅原、上菅原、大塚前、下大塚、大塚、諏訪前、諏訪東、諏訪、上六倉、下六倉、桜台の一部及び吹上を除く）、八菅山、棚沢（向原の一部を除く）」（DOC_AIK_KUIKI）。角田は字箕輪下原だけ、棚沢は字向原の一部だけが県営水道なので大半が町営とみて町営側に置いた。中津は除かれる字が 12 も並び県営との折半に近い（県営の愛川町給水人口 12491 人・DOC_KEN_KYUSUIKUIKI）ので割り付けていない。町営の中でも高峰浄水場系だけ水源が違うのに町全体の平均を当てているので confidence は low
AIK:144010030,144010030,FAC_AIK_CITY,1.0,low,2026-04-01,,DOC_AIK_KUIKI,「町営水道の給水区域は、半原、田代、三増、角田（箕輪下原を除く）、中津（一ッ井、下菅原、上菅原、大塚前、下大塚、大塚、諏訪前、諏訪東、諏訪、上六倉、下六倉、桜台の一部及び吹上を除く）、八菅山、棚沢（向原の一部を除く）」（DOC_AIK_KUIKI）。角田は字箕輪下原だけ、棚沢は字向原の一部だけが県営水道なので大半が町営とみて町営側に置いた。中津は除かれる字が 12 も並び県営との折半に近い（県営の愛川町給水人口 12491 人・DOC_KEN_KYUSUIKUIKI）ので割り付けていない。町営の中でも高峰浄水場系だけ水源が違うのに町全体の平均を当てているので confidence は low
AIK:144010040,144010040,FAC_AIK_CITY,1.0,low,2026-04-01,,DOC_AIK_KUIKI,「町営水道の給水区域は、半原、田代、三増、角田（箕輪下原を除く）、中津（一ッ井、下菅原、上菅原、大塚前、下大塚、大塚、諏訪前、諏訪東、諏訪、上六倉、下六倉、桜台の一部及び吹上を除く）、八菅山、棚沢（向原の一部を除く）」（DOC_AIK_KUIKI）。角田は字箕輪下原だけ、棚沢は字向原の一部だけが県営水道なので大半が町営とみて町営側に置いた。中津は除かれる字が 12 も並び県営との折半に近い（県営の愛川町給水人口 12491 人・DOC_KEN_KYUSUIKUIKI）ので割り付けていない。町営の中でも高峰浄水場系だけ水源が違うのに町全体の平均を当てているので confidence は low
AIK:144010070,144010070,FAC_AIK_CITY,1.0,low,2026-04-01,,DOC_AIK_KUIKI,「町営水道の給水区域は、半原、田代、三増、角田（箕輪下原を除く）、中津（一ッ井、下菅原、上菅原、大塚前、下大塚、大塚、諏訪前、諏訪東、諏訪、上六倉、下六倉、桜台の一部及び吹上を除く）、八菅山、棚沢（向原の一部を除く）」（DOC_AIK_KUIKI）。角田は字箕輪下原だけ、棚沢は字向原の一部だけが県営水道なので大半が町営とみて町営側に置いた。中津は除かれる字が 12 も並び県営との折半に近い（県営の愛川町給水人口 12491 人・DOC_KEN_KYUSUIKUIKI）ので割り付けていない。町営の中でも高峰浄水場系だけ水源が違うのに町全体の平均を当てているので confidence は low
AIK:144010080,144010080,FAC_AIK_CITY,1.0,low,2026-04-01,,DOC_AIK_KUIKI,「町営水道の給水区域は、半原、田代、三増、角田（箕輪下原を除く）、中津（一ッ井、下菅原、上菅原、大塚前、下大塚、大塚、諏訪前、諏訪東、諏訪、上六倉、下六倉、桜台の一部及び吹上を除く）、八菅山、棚沢（向原の一部を除く）」（DOC_AIK_KUIKI）。角田は字箕輪下原だけ、棚沢は字向原の一部だけが県営水道なので大半が町営とみて町営側に置いた。中津は除かれる字が 12 も並び県営との折半に近い（県営の愛川町給水人口 12491 人・DOC_KEN_KYUSUIKUIKI）ので割り付けていない。町営の中でも高峰浄水場系だけ水源が違うのに町全体の平均を当てているので confidence は low
HKN:143820040,143820040,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
HKN:143820060,143820060,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
HKN:143820070,143820070,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
HKN:143820080,143820080,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
HKN:143820090,143820090,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
HKN:143820100,143820100,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
HKN:143820110,143820110,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
HKN:143820120,143820120,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
HKN:143820130,143820130,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
HKN:143820140,143820140,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
HKN:143820150,143820150,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
HKN:143820170,143820170,FAC_HKN_CITY,1.0,low,2026-04-01,,DOC_HKN_KUIKI,「町営水道区域 湯本、湯本茶屋、須雲川、畑宿、塔之澤、大平台、宮ノ下、底倉、小涌谷、木賀の一部、二ノ平、芦之湯、箱根、元箱根の一部」（DOC_HKN_KUIKI）。木賀と元箱根は県営と町営が字単位で分かれる（県営は木賀のうち字木賀・新田・川向、元箱根のうち字旧札場・三右エ門平・禅月山・神宮山。DOC_KEN_KUIKI_HAKONE）ので割り付けていない。地区によって水源構成が大きく違うのに町全体の平均を当てているので confidence は low
KEN_MIDORI:14151002001,14151002001,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:14151002002,14151002002,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:14151002003,14151002003,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:14151002004,14151002004,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:14151002005,14151002005,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:14151002006,14151002006,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:141510030,141510030,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:14151004001,14151004001,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:14151004002,14151004002,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:14151004003,14151004003,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:14151004004,14151004004,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:14151005001,14151005001,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
KEN_MIDORI:14151005002,14151005002,FAC_KEN_SAGAMIHARA,1.0,low,2026-04-01,,DOC_KEN_KUIKI_SAGAMIHARA,県営水道の相模原水道営業所の管轄は「相模原市中央区全域」＋「相模原市緑区の以下の区域に限る（橋本周辺地域）相原、相原(1丁目～6丁目)、大島、大山町、上九沢、下九沢、田名、西橋本(1丁目～5丁目)、二本松(1丁目～4丁目)、橋本(1丁目～8丁目)、橋本台(1丁目～4丁目)、東橋本(1丁目～4丁目)、元橋本町」（DOC_KEN_KUIKI_SAGAMIHARA）。緑区の 5 系統のうち小規模浄水場 4 つ（落合＝緑区澤井、鎌沢・和田＝緑区佐野川、鳥屋＝緑区鳥屋）はいずれも津久井水道営業所の管内にあり、この橋本周辺地域には来ない。残る顔ぶれは中央区・南区と同じ谷ケ原浄水場と企業団相模原浄水場の 2 つで、主要配水系統図（DOC_KEN_NENPO_R4 p41）の給水地域「相模原市内」も両者から出ている。混合比は非公表なので FAC_KEN_SAGAMIHARA（流入辺 basis=unknown）に繋いである。町丁目ごとにどちらの系統が来るかまでは分からないので confidence は low
